,plantheight,plantwidth,phvalue,temp,humid,moist,growth,possible,light
2907,27,25,6,20,95,16,1.08,0,5780
2908,32,40,3,39,92,15,0.8,0,11271
2909,29,18,8,39,59,28,1.6111111111111112,0,11271
2910,96,27,4,39,86,42,3.5555555555555554,1,11271
2911,58,21,3,29,49,12,2.761904761904762,1,8381
2912,34,22,4,28,54,42,1.5454545454545454,0,8092
2913,21,19,5,21,59,19,1.105263157894737,0,6069
2914,47,15,9,33,53,29,3.1333333333333333,1,9537
2915,55,21,8,26,75,13,2.619047619047619,1,7514
2916,120,32,5,19,82,12,3.75,1,5491
2917,88,28,9,34,59,22,3.142857142857143,1,9826
2918,109,28,5,36,42,26,3.892857142857143,1,10404
2919,101,16,8,39,108,43,6.3125,1,11271
2920,107,19,8,38,77,43,5.631578947368421,1,10982
2921,88,20,10,18,99,18,4.4,1,5202
2922,89,35,7,40,80,34,2.5428571428571427,1,11560
2923,67,15,10,19,56,22,4.466666666666667,1,5491
2924,24,18,8,23,46,37,1.3333333333333333,0,6647
2925,75,16,10,23,49,27,4.6875,1,6647
2926,33,30,9,35,86,21,1.1,0,10115
2927,78,26,10,30,41,28,3.0,1,8670
2928,53,35,4,19,77,15,1.5142857142857142,0,5491
2929,51,31,4,28,95,26,1.6451612903225807,0,8092
2930,43,16,9,18,66,27,2.6875,1,5202
2931,120,21,5,33,78,18,5.714285714285714,1,9537
2932,114,17,7,33,75,20,6.705882352941177,1,9537
2933,61,40,7,32,104,15,1.525,0,9248
2934,100,23,10,40,82,24,4.3478260869565215,1,11560
2935,97,32,3,34,109,17,3.03125,1,9826
2936,60,36,7,32,67,22,1.6666666666666667,0,9248
2937,71,35,3,30,105,44,2.0285714285714285,1,8670
2938,20,33,8,38,44,19,0.6060606060606061,0,10982
2939,119,34,4,22,73,23,3.5,1,6358
2940,27,22,4,25,50,10,1.2272727272727273,0,7225
2941,81,16,4,36,87,19,5.0625,1,10404
2942,110,18,8,20,51,31,6.111111111111111,1,5780
2943,53,35,6,40,93,39,1.5142857142857142,0,11560
2944,19,14,4,36,47,13,1.3571428571428572,0,10404
2945,81,27,6,19,48,45,3.0,1,5491
2946,63,20,6,24,86,12,3.15,1,6936
2947,95,31,6,35,70,25,3.064516129032258,1,10115
2948,19,37,4,31,68,24,0.5135135135135135,0,8959
2949,120,26,9,35,45,35,4.615384615384615,1,10115
2950,100,33,8,28,40,41,3.0303030303030303,1,8092
2951,118,31,4,32,61,14,3.806451612903226,1,9248
2952,28,22,7,24,94,27,1.2727272727272727,0,6936
2953,90,24,4,23,69,42,3.75,1,6647
2954,101,17,10,20,97,21,5.9411764705882355,1,5780
2955,69,14,3,34,96,43,4.928571428571429,1,9826
2956,62,39,8,21,42,40,1.5897435897435896,0,6069
2957,102,23,4,30,102,16,4.434782608695652,1,8670
2958,79,24,6,35,93,32,3.2916666666666665,1,10115
2959,120,40,3,31,69,20,3.0,1,8959
2960,106,23,7,18,101,25,4.608695652173913,1,5202
2961,39,27,5,37,101,45,1.4444444444444444,0,10693
2962,76,20,3,29,96,22,3.8,1,8381
2963,104,39,10,37,95,39,2.6666666666666665,1,10693
2964,74,14,8,26,40,35,5.285714285714286,1,7514
2965,36,29,4,34,78,44,1.2413793103448276,0,9826
2966,68,21,10,26,97,34,3.238095238095238,1,7514
2967,96,27,5,30,74,26,3.5555555555555554,1,8670
2968,72,39,4,20,63,34,1.8461538461538463,0,5780
2969,104,16,10,33,84,31,6.5,1,9537
2970,85,35,8,25,90,41,2.4285714285714284,1,7225
2971,89,39,6,37,90,21,2.282051282051282,1,10693
2972,25,23,4,36,63,42,1.0869565217391304,0,10404
2973,18,14,7,19,90,13,1.2857142857142858,0,5491
2974,119,30,3,22,66,11,3.966666666666667,1,6358
2975,37,22,3,30,61,33,1.6818181818181819,0,8670
2976,25,25,5,30,54,31,1.0,0,8670
2977,51,35,10,22,43,12,1.457142857142857,0,6358
2978,90,27,6,25,50,35,3.3333333333333335,1,7225
2979,83,33,4,34,80,41,2.515151515151515,1,9826
2980,96,28,4,21,53,35,3.4285714285714284,1,6069
2981,70,24,7,36,62,29,2.9166666666666665,1,10404
2982,88,38,9,40,55,12,2.3157894736842106,1,11560
2983,41,32,3,19,90,14,1.28125,0,5491
2984,58,29,5,32,54,37,2.0,0,9248
2985,23,18,9,24,55,24,1.2777777777777777,0,6936
2986,35,39,10,40,52,18,0.8974358974358975,0,11560
2987,30,18,9,26,62,45,1.6666666666666667,0,7514
2988,117,33,8,24,44,26,3.5454545454545454,1,6936
2989,112,37,6,29,53,36,3.027027027027027,1,8381
2990,65,32,3,31,99,41,2.03125,1,8959
2991,69,33,8,24,105,39,2.090909090909091,1,6936
2992,64,28,5,39,87,43,2.2857142857142856,1,11271
2993,90,40,6,26,99,26,2.25,1,7514
2994,49,31,5,21,81,33,1.5806451612903225,0,6069
2995,60,19,10,39,40,44,3.1578947368421053,1,11271
2996,62,30,8,25,47,42,2.066666666666667,1,7225
2997,88,34,4,28,42,23,2.588235294117647,1,8092
2998,103,21,4,18,107,17,4.904761904761905,1,5202
2999,93,22,4,39,43,25,4.2272727272727275,1,11271
3000,54,27,8,32,110,41,2.0,0,9248
3001,26,14,8,36,65,30,1.8571428571428572,0,10404
3002,31,19,4,17,99,39,1.631578947368421,0,4913
3003,42,23,4,25,90,32,1.826086956521739,0,7225
3004,82,32,3,35,93,26,2.5625,1,10115
3005,86,30,7,20,72,26,2.8666666666666667,1,5780
3006,117,26,6,24,67,34,4.5,1,6936
3007,59,32,3,39,55,17,1.84375,0,11271
3008,78,38,9,40,44,43,2.0526315789473686,1,11560
3009,47,21,5,25,101,27,2.238095238095238,1,7225
3010,104,20,6,30,60,34,5.2,1,8670
3011,35,19,6,33,101,10,1.8421052631578947,0,9537
3012,95,17,8,25,73,16,5.588235294117647,1,7225
3013,58,28,7,25,45,23,2.0714285714285716,1,7225
3014,90,38,4,33,94,41,2.3684210526315788,1,9537
3015,76,35,9,37,109,23,2.1714285714285713,1,10693
3016,35,36,10,22,85,33,0.9722222222222222,0,6358
3017,18,40,7,23,98,35,0.45,0,6647
3018,52,27,9,19,56,26,1.9259259259259258,0,5491
3019,86,18,5,29,57,38,4.777777777777778,1,8381
3020,41,16,8,23,77,40,2.5625,1,6647
3021,32,35,4,30,87,30,0.9142857142857143,0,8670
3022,51,17,10,37,62,32,3.0,1,10693
3023,113,16,4,22,93,33,7.0625,1,6358
3024,37,33,9,26,94,36,1.121212121212121,0,7514
3025,51,24,10,31,86,31,2.125,1,8959
3026,76,22,5,40,102,41,3.4545454545454546,1,11560
3027,94,38,5,21,102,27,2.473684210526316,1,6069
3028,59,22,4,20,62,24,2.6818181818181817,1,5780
3029,52,26,3,31,83,39,2.0,0,8959
3030,39,14,8,40,76,23,2.7857142857142856,1,11560
3031,66,18,10,23,44,31,3.6666666666666665,1,6647
3032,96,23,9,25,89,35,4.173913043478261,1,7225
3033,106,35,8,19,95,20,3.0285714285714285,1,5491
3034,106,38,8,28,78,26,2.789473684210526,1,8092
3035,82,14,6,38,67,44,5.857142857142857,1,10982
3036,57,29,4,33,106,34,1.9655172413793103,0,9537
3037,68,17,7,29,80,33,4.0,1,8381
3038,98,15,8,21,85,45,6.533333333333333,1,6069
3039,90,37,3,18,56,26,2.4324324324324325,1,5202
3040,89,19,10,17,70,35,4.684210526315789,1,4913
3041,98,35,7,40,99,45,2.8,1,11560
3042,56,15,3,19,93,31,3.7333333333333334,1,5491
3043,27,26,7,36,89,17,1.0384615384615385,0,10404
3044,33,17,4,24,93,42,1.9411764705882353,0,6936
3045,103,26,8,32,78,35,3.9615384615384617,1,9248
3046,118,28,4,19,87,27,4.214285714285714,1,5491
3047,87,22,9,22,61,16,3.9545454545454546,1,6358
3048,106,15,7,21,63,29,7.066666666666666,1,6069
3049,47,39,10,17,56,29,1.205128205128205,0,4913
3050,81,15,4,36,71,40,5.4,1,10404
3051,75,33,9,27,63,28,2.272727272727273,1,7803
3052,103,31,8,18,53,39,3.3225806451612905,1,5202
3053,86,27,6,31,66,18,3.185185185185185,1,8959
3054,117,17,8,24,52,43,6.882352941176471,1,6936
3055,65,24,4,39,103,39,2.7083333333333335,1,11271
3056,40,14,8,27,65,41,2.857142857142857,1,7803
3057,77,33,10,31,74,34,2.3333333333333335,1,8959
3058,62,40,4,37,110,15,1.55,0,10693
3059,101,23,10,34,56,45,4.391304347826087,1,9826
3060,102,35,10,23,101,35,2.914285714285714,1,6647
3061,115,25,9,17,50,16,4.6,1,4913
3062,76,29,3,20,74,27,2.6206896551724137,1,5780
3063,19,28,6,30,95,29,0.6785714285714286,0,8670
3064,92,24,10,21,104,24,3.8333333333333335,1,6069
3065,19,24,6,28,45,40,0.7916666666666666,0,8092
3066,110,38,6,24,91,29,2.8947368421052633,1,6936
3067,56,39,6,28,77,15,1.435897435897436,0,8092
3068,23,30,7,30,102,44,0.7666666666666667,0,8670
3069,79,20,10,17,98,22,3.95,1,4913
3070,41,17,8,27,105,41,2.411764705882353,1,7803
3071,120,18,4,40,44,44,6.666666666666667,1,11560
3072,27,25,5,23,60,16,1.08,0,6647
3073,81,36,4,20,83,35,2.25,1,5780
3074,24,40,9,27,87,23,0.6,0,7803
3075,89,24,6,36,99,18,3.7083333333333335,1,10404
3076,92,30,6,38,52,31,3.066666666666667,1,10982
3077,105,33,5,24,69,21,3.1818181818181817,1,6936
3078,15,40,4,26,88,22,0.375,0,7514
3079,66,34,4,22,83,42,1.9411764705882353,0,6358
3080,50,39,10,39,95,30,1.2820512820512822,0,11271
3081,55,32,6,19,92,16,1.71875,0,5491
3082,44,34,10,37,65,33,1.2941176470588236,0,10693
3083,81,28,4,22,61,45,2.892857142857143,1,6358
3084,102,29,10,28,78,35,3.5172413793103448,1,8092
3085,69,32,7,18,60,28,2.15625,1,5202
3086,69,30,10,35,110,32,2.3,1,10115
3087,29,39,7,31,104,25,0.7435897435897436,0,8959
3088,85,22,10,20,102,39,3.8636363636363638,1,5780
3089,105,17,3,20,55,42,6.176470588235294,1,5780
3090,16,29,10,40,41,22,0.5517241379310345,0,11560
3091,59,26,9,32,84,40,2.269230769230769,1,9248
3092,68,29,4,21,45,41,2.3448275862068964,1,6069
3093,15,39,3,31,42,13,0.38461538461538464,0,8959
3094,74,32,5,21,109,27,2.3125,1,6069
3095,70,22,5,32,59,24,3.1818181818181817,1,9248
3096,95,29,3,37,90,42,3.2758620689655173,1,10693
3097,28,15,8,19,101,27,1.8666666666666667,0,5491
3098,45,23,4,30,69,17,1.9565217391304348,0,8670
3099,105,38,8,23,77,30,2.763157894736842,1,6647
3100,34,35,5,18,103,29,0.9714285714285714,0,5202
3101,29,16,9,29,59,13,1.8125,0,8381
3102,47,35,3,19,89,20,1.3428571428571427,0,5491
3103,96,34,6,33,53,30,2.823529411764706,1,9537
3104,82,22,5,21,77,34,3.727272727272727,1,6069
3105,117,25,7,28,110,21,4.68,1,8092
3106,50,35,9,39,41,43,1.4285714285714286,0,11271
3107,78,16,6,31,48,41,4.875,1,8959
3108,99,15,8,22,48,42,6.6,1,6358
3109,17,18,3,27,53,15,0.9444444444444444,0,7803
3110,18,18,10,20,82,24,1.0,0,5780
3111,87,16,9,39,79,36,5.4375,1,11271
3112,106,22,3,36,82,15,4.818181818181818,1,10404
3113,38,14,7,33,45,12,2.7142857142857144,1,9537
3114,57,23,9,24,90,35,2.4782608695652173,1,6936
3115,38,27,3,21,54,20,1.4074074074074074,0,6069
3116,93,14,7,40,91,18,6.642857142857143,1,11560
3117,47,14,8,39,50,43,3.357142857142857,1,11271
3118,119,29,3,23,92,12,4.103448275862069,1,6647
3119,26,27,5,21,50,21,0.9629629629629629,0,6069
3120,91,31,8,38,96,44,2.935483870967742,1,10982
3121,45,16,5,20,54,31,2.8125,1,5780
3122,104,28,8,38,104,45,3.7142857142857144,1,10982
3123,91,21,6,24,61,10,4.333333333333333,1,6936
3124,69,16,3,29,101,32,4.3125,1,8381
3125,109,19,4,36,103,10,5.7368421052631575,1,10404
3126,73,17,9,22,45,21,4.294117647058823,1,6358
3127,55,23,4,33,100,26,2.391304347826087,1,9537
3128,52,18,5,39,43,27,2.888888888888889,1,11271
3129,66,19,6,26,55,45,3.473684210526316,1,7514
3130,93,23,6,37,92,31,4.043478260869565,1,10693
3131,46,34,10,40,88,24,1.3529411764705883,0,11560
3132,62,31,5,38,95,32,2.0,0,10982
3133,82,25,3,36,65,20,3.28,1,10404
3134,102,38,10,25,56,10,2.6842105263157894,1,7225
3135,34,15,9,40,62,39,2.2666666666666666,1,11560
3136,94,35,8,23,69,11,2.6857142857142855,1,6647
3137,27,17,6,23,51,42,1.588235294117647,0,6647
3138,52,30,8,26,93,12,1.7333333333333334,0,7514
3139,100,29,10,22,91,18,3.4482758620689653,1,6358
3140,106,20,9,26,91,26,5.3,1,7514
3141,78,23,5,25,44,17,3.391304347826087,1,7225
3142,44,34,4,33,93,16,1.2941176470588236,0,9537
3143,91,24,10,37,61,27,3.7916666666666665,1,10693
3144,60,26,5,28,62,37,2.3076923076923075,1,8092
3145,47,27,5,22,59,13,1.7407407407407407,0,6358
3146,120,24,5,18,68,23,5.0,1,5202
3147,92,14,9,22,102,13,6.571428571428571,1,6358
3148,52,28,9,36,50,19,1.8571428571428572,0,10404
3149,57,27,6,37,45,14,2.111111111111111,1,10693
3150,44,22,8,38,78,23,2.0,0,10982
3151,40,40,8,19,74,12,1.0,0,5491
3152,58,32,6,27,59,27,1.8125,0,7803
3153,88,38,3,34,53,17,2.3157894736842106,1,9826
3154,29,23,5,17,52,27,1.2608695652173914,0,4913
3155,100,18,5,21,44,42,5.555555555555555,1,6069
3156,50,33,8,40,79,32,1.5151515151515151,0,11560
3157,54,23,10,37,55,20,2.347826086956522,1,10693
3158,91,14,9,39,98,33,6.5,1,11271
3159,71,25,3,25,44,39,2.84,1,7225
3160,52,36,9,38,59,11,1.4444444444444444,0,10982
3161,61,18,5,36,100,29,3.388888888888889,1,10404
3162,102,33,7,29,61,40,3.090909090909091,1,8381
3163,41,29,6,35,108,13,1.4137931034482758,0,10115
3164,27,32,7,22,98,44,0.84375,0,6358
3165,90,35,3,38,42,17,2.5714285714285716,1,10982
3166,109,27,7,34,96,18,4.037037037037037,1,9826
3167,40,20,7,23,108,27,2.0,0,6647
3168,51,25,3,33,48,37,2.04,1,9537
3169,19,16,3,37,42,45,1.1875,0,10693
3170,108,40,3,30,49,45,2.7,1,8670
3171,99,22,3,33,84,41,4.5,1,9537
3172,52,27,10,39,73,39,1.9259259259259258,0,11271
3173,113,16,7,25,60,40,7.0625,1,7225
3174,62,18,9,34,93,18,3.4444444444444446,1,9826
3175,94,28,5,32,74,36,3.357142857142857,1,9248
3176,45,25,4,30,74,37,1.8,0,8670
3177,26,32,6,30,72,14,0.8125,0,8670
3178,34,25,9,20,96,35,1.36,0,5780
3179,20,24,4,21,78,13,0.8333333333333334,0,6069
3180,94,33,4,22,51,23,2.8484848484848486,1,6358
3181,36,24,4,37,71,19,1.5,0,10693
3182,52,18,9,40,86,14,2.888888888888889,1,11560
3183,60,27,6,32,93,29,2.2222222222222223,1,9248
3184,83,21,4,29,92,15,3.9523809523809526,1,8381
3185,96,24,6,18,52,12,4.0,1,5202
3186,108,37,7,32,61,11,2.918918918918919,1,9248
3187,35,23,3,37,78,21,1.5217391304347827,0,10693
3188,76,35,4,34,65,24,2.1714285714285713,1,9826
3189,48,21,5,28,57,14,2.2857142857142856,1,8092
3190,85,19,9,39,57,13,4.473684210526316,1,11271
3191,81,32,7,25,106,18,2.53125,1,7225
3192,55,39,4,18,108,36,1.4102564102564104,0,5202
3193,106,39,8,37,64,17,2.717948717948718,1,10693
3194,106,16,10,40,61,18,6.625,1,11560
3195,42,37,10,22,46,45,1.135135135135135,0,6358
3196,29,32,10,30,51,19,0.90625,0,8670
3197,97,14,7,22,43,19,6.928571428571429,1,6358
3198,86,28,5,24,83,39,3.0714285714285716,1,6936
3199,46,14,4,23,64,41,3.2857142857142856,1,6647
3200,45,38,4,28,92,26,1.1842105263157894,0,8092
3201,77,18,7,34,69,12,4.277777777777778,1,9826
3202,91,39,5,32,110,35,2.3333333333333335,1,9248
3203,32,39,7,23,77,23,0.8205128205128205,0,6647
3204,91,19,10,28,50,32,4.7894736842105265,1,8092
3205,42,40,5,21,109,13,1.05,0,6069
3206,23,15,8,21,55,34,1.5333333333333334,0,6069
3207,65,30,9,35,99,45,2.1666666666666665,1,10115
3208,72,30,4,18,82,20,2.4,1,5202
3209,56,40,7,38,106,34,1.4,0,10982
3210,57,25,6,40,107,27,2.28,1,11560
3211,20,29,3,22,94,34,0.6896551724137931,0,6358
3212,18,27,3,33,50,15,0.6666666666666666,0,9537
3213,24,27,7,29,55,29,0.8888888888888888,0,8381
3214,42,14,8,31,60,38,3.0,1,8959
3215,57,32,10,40,80,31,1.78125,0,11560
3216,46,20,6,26,77,40,2.3,1,7514
3217,71,15,5,19,68,26,4.733333333333333,1,5491
3218,103,30,3,38,76,23,3.433333333333333,1,10982
3219,105,31,5,33,41,29,3.3870967741935485,1,9537
3220,87,29,8,30,84,18,3.0,1,8670
3221,23,38,4,38,66,34,0.6052631578947368,0,10982
3222,71,23,10,18,89,19,3.0869565217391304,1,5202
3223,120,30,7,29,88,11,4.0,1,8381
3224,34,17,3,17,96,11,2.0,0,4913
3225,68,23,9,29,85,15,2.9565217391304346,1,8381
3226,24,26,8,38,96,33,0.9230769230769231,0,10982
3227,116,30,5,23,48,15,3.8666666666666667,1,6647
3228,89,19,6,29,80,28,4.684210526315789,1,8381
3229,94,37,9,30,51,41,2.5405405405405403,1,8670
3230,92,16,4,34,83,21,5.75,1,9826
3231,90,33,5,31,79,45,2.727272727272727,1,8959
3232,76,30,10,23,88,31,2.533333333333333,1,6647
3233,88,31,4,29,57,40,2.838709677419355,1,8381
3234,43,14,7,37,73,42,3.0714285714285716,1,10693
3235,51,28,4,21,54,36,1.8214285714285714,0,6069
3236,51,17,4,38,65,32,3.0,1,10982
3237,84,15,9,33,106,11,5.6,1,9537
3238,97,22,10,24,100,20,4.409090909090909,1,6936
3239,22,38,6,40,103,15,0.5789473684210527,0,11560
3240,55,19,10,20,110,17,2.8947368421052633,1,5780
3241,77,29,3,38,46,12,2.6551724137931036,1,10982
3242,16,14,6,22,71,10,1.1428571428571428,0,6358
3243,114,31,8,38,56,37,3.6774193548387095,1,10982
3244,59,29,3,20,68,20,2.0344827586206895,1,5780
3245,58,27,3,36,106,20,2.1481481481481484,1,10404
3246,75,36,6,33,97,38,2.0833333333333335,1,9537
3247,68,23,10,20,108,13,2.9565217391304346,1,5780
3248,100,27,5,31,108,20,3.7037037037037037,1,8959
3249,114,27,3,20,74,33,4.222222222222222,1,5780
3250,24,17,9,20,100,34,1.411764705882353,0,5780
3251,63,19,7,28,95,30,3.3157894736842106,1,8092
3252,86,28,10,32,85,26,3.0714285714285716,1,9248
3253,92,36,3,32,57,14,2.5555555555555554,1,9248
3254,68,36,5,27,106,11,1.8888888888888888,0,7803
3255,58,37,9,25,61,42,1.5675675675675675,0,7225
3256,50,28,6,20,64,25,1.7857142857142858,0,5780
3257,43,27,9,26,93,45,1.5925925925925926,0,7514
3258,105,23,6,22,86,25,4.565217391304348,1,6358
3259,54,37,8,24,42,13,1.4594594594594594,0,6936
3260,66,28,6,32,86,16,2.357142857142857,1,9248
3261,18,16,6,36,77,10,1.125,0,10404
3262,61,36,6,21,81,31,1.6944444444444444,0,6069
3263,21,18,9,40,49,39,1.1666666666666667,0,11560
3264,72,32,9,17,109,23,2.25,1,4913
3265,92,22,4,29,85,45,4.181818181818182,1,8381
3266,81,37,9,35,49,11,2.189189189189189,1,10115
3267,93,37,10,34,107,37,2.5135135135135136,1,9826
3268,99,31,3,38,66,24,3.193548387096774,1,10982
3269,63,37,7,30,93,16,1.7027027027027026,0,8670
3270,39,26,7,31,83,41,1.5,0,8959
3271,37,38,8,29,52,12,0.9736842105263158,0,8381
3272,60,39,4,27,54,19,1.5384615384615385,0,7803
3273,16,26,4,40,109,25,0.6153846153846154,0,11560
3274,117,15,8,30,83,10,7.8,1,8670
3275,65,30,8,40,100,39,2.1666666666666665,1,11560
3276,89,17,5,37,64,19,5.235294117647059,1,10693
3277,64,34,3,39,53,28,1.8823529411764706,0,11271
3278,87,38,4,40,92,12,2.289473684210526,1,11560
3279,97,38,6,32,62,25,2.5526315789473686,1,9248
3280,52,16,4,18,74,37,3.25,1,5202
3281,56,21,6,27,102,13,2.6666666666666665,1,7803
3282,25,34,6,36,105,14,0.7352941176470589,0,10404
3283,111,37,6,31,108,31,3.0,1,8959
3284,26,14,7,33,91,38,1.8571428571428572,0,9537
3285,43,38,9,38,104,30,1.131578947368421,0,10982
3286,95,31,3,20,97,18,3.064516129032258,1,5780
3287,20,38,5,31,71,18,0.5263157894736842,0,8959
3288,117,35,9,28,52,23,3.342857142857143,1,8092
3289,89,24,8,39,87,35,3.7083333333333335,1,11271
3290,31,23,10,39,87,20,1.3478260869565217,0,11271
3291,72,19,7,24,95,34,3.789473684210526,1,6936
3292,92,33,9,22,46,15,2.787878787878788,1,6358
3293,63,15,3,25,66,29,4.2,1,7225
3294,57,22,7,33,96,16,2.590909090909091,1,9537
3295,95,34,6,32,92,13,2.7941176470588234,1,9248
3296,98,21,3,22,42,20,4.666666666666667,1,6358
3297,62,34,5,39,71,42,1.8235294117647058,0,11271
3298,79,21,7,20,72,30,3.761904761904762,1,5780
3299,80,22,8,39,51,38,3.6363636363636362,1,11271
3300,79,34,7,39,48,33,2.323529411764706,1,11271
3301,38,15,9,38,43,25,2.533333333333333,1,10982
3302,96,23,10,39,85,27,4.173913043478261,1,11271
3303,57,40,4,37,44,20,1.425,0,10693
3304,104,23,6,18,54,32,4.521739130434782,1,5202
3305,112,28,4,34,83,24,4.0,1,9826
3306,103,30,10,31,85,31,3.433333333333333,1,8959
3307,17,27,5,28,40,27,0.6296296296296297,0,8092
3308,95,20,10,29,99,19,4.75,1,8381
3309,114,33,9,38,42,34,3.4545454545454546,1,10982
3310,18,17,9,21,92,22,1.0588235294117647,0,6069
3311,39,27,7,24,93,14,1.4444444444444444,0,6936
3312,117,20,8,26,81,19,5.85,1,7514
3313,118,29,4,32,94,29,4.068965517241379,1,9248
3314,78,37,9,35,96,25,2.108108108108108,1,10115
3315,19,22,6,33,100,28,0.8636363636363636,0,9537
3316,20,15,4,26,43,33,1.3333333333333333,0,7514
3317,28,27,9,26,87,26,1.037037037037037,0,7514
3318,45,25,5,22,70,39,1.8,0,6358
3319,61,37,7,36,109,29,1.6486486486486487,0,10404
3320,61,23,4,29,40,32,2.652173913043478,1,8381
3321,95,31,5,26,89,26,3.064516129032258,1,7514
3322,109,30,3,25,81,41,3.6333333333333333,1,7225
3323,73,36,7,24,50,12,2.0277777777777777,1,6936
3324,80,18,9,24,104,14,4.444444444444445,1,6936
3325,49,33,7,31,40,35,1.4848484848484849,0,8959
3326,39,23,8,27,68,17,1.6956521739130435,0,7803
3327,81,34,8,22,63,22,2.3823529411764706,1,6358
3328,69,33,5,40,102,10,2.090909090909091,1,11560
3329,97,39,7,36,43,19,2.4871794871794872,1,10404
3330,113,40,8,32,50,42,2.825,1,9248
3331,17,20,9,22,73,11,0.85,0,6358
3332,20,24,9,30,81,16,0.8333333333333334,0,8670
3333,38,14,4,30,63,23,2.7142857142857144,1,8670
3334,20,32,3,31,61,44,0.625,0,8959
3335,22,33,6,28,90,12,0.6666666666666666,0,8092
3336,112,38,3,38,48,10,2.9473684210526314,1,10982
3337,107,24,7,40,50,31,4.458333333333333,1,11560
3338,104,30,6,33,77,34,3.466666666666667,1,9537
3339,82,36,5,31,109,37,2.2777777777777777,1,8959
3340,106,27,3,19,77,22,3.925925925925926,1,5491
3341,61,36,4,38,82,30,1.6944444444444444,0,10982
3342,61,39,4,39,62,33,1.564102564102564,0,11271
3343,35,23,7,34,92,33,1.5217391304347827,0,9826
3344,49,40,7,23,110,21,1.225,0,6647
3345,57,33,10,28,50,33,1.7272727272727273,0,8092
3346,95,22,6,31,73,16,4.318181818181818,1,8959
3347,119,26,10,40,49,40,4.576923076923077,1,11560
3348,111,14,6,33,103,17,7.928571428571429,1,9537
3349,77,40,6,25,75,39,1.925,0,7225
3350,49,32,3,37,61,28,1.53125,0,10693
3351,60,35,4,40,47,12,1.7142857142857142,0,11560
3352,79,15,8,23,71,21,5.266666666666667,1,6647
3353,15,29,10,36,88,16,0.5172413793103449,0,10404
3354,55,23,7,26,54,42,2.391304347826087,1,7514
3355,94,38,9,23,73,44,2.473684210526316,1,6647
3356,117,26,5,21,83,15,4.5,1,6069
3357,43,27,9,38,91,32,1.5925925925925926,0,10982
3358,99,36,6,27,90,42,2.75,1,7803
3359,18,21,4,36,40,40,0.8571428571428571,0,10404
3360,17,35,10,35,65,26,0.4857142857142857,0,10115
3361,118,33,8,27,68,21,3.5757575757575757,1,7803
3362,27,19,4,34,102,16,1.4210526315789473,0,9826
3363,103,35,8,33,68,41,2.942857142857143,1,9537
3364,60,29,7,21,75,15,2.0689655172413794,1,6069
3365,17,19,3,39,47,18,0.8947368421052632,0,11271
3366,79,16,3,29,107,19,4.9375,1,8381
3367,70,28,3,28,66,29,2.5,1,8092
3368,87,34,5,30,60,32,2.5588235294117645,1,8670
3369,61,39,4,29,90,11,1.564102564102564,0,8381
3370,18,33,8,17,59,44,0.5454545454545454,0,4913
3371,107,34,6,17,50,13,3.1470588235294117,1,4913
3372,58,20,9,20,103,10,2.9,1,5780
3373,78,16,5,38,95,34,4.875,1,10982
3374,23,21,7,18,105,24,1.0952380952380953,0,5202
3375,42,35,5,33,79,32,1.2,0,9537
3376,30,19,3,19,97,25,1.5789473684210527,0,5491
3377,98,30,6,19,60,20,3.2666666666666666,1,5491
3378,54,19,6,25,105,20,2.8421052631578947,1,7225
3379,24,37,8,26,88,10,0.6486486486486487,0,7514
3380,79,33,4,27,87,38,2.393939393939394,1,7803
3381,87,39,9,24,83,27,2.230769230769231,1,6936
3382,114,27,5,19,53,20,4.222222222222222,1,5491
